"","enddate","sex","quota_age","residency","gensoctrust","trustingroups_1","trustingroups_2","trustingroups_3","trustingroups_4","trustingroups_5","trustingroups_6","trustingroups_7","trustingroups_8","trustingroups_9","trustingroups_10","trustingroups_11","trustingroups_12","trustingroups_13","covidexp","covideffect_1","covideffect_2","covideffect_3","covideffect_4","sars","cultcog_1","cultcog_2","cultcog_3","cultcog_4","cultcog_5","cultcog_6","prosocial","canadaq_1","canadaq_2","canadaq_3","finitepool_1","worrycovid19","finitepool_3","finitepool_4","finitepool_5","finitepool_6","finitepool_7","finitepool_8","longitude_1","longitude_2","longitude_3","personal_1","personal_2","personal_3","personal_4","personal_5","personal_6","personal_7","personal_8","friends_1","friends_2","friends_3","friends_4","friends_5","friends_6","friends_7","friends_8","mediaexp_1","mediaexp_2","mediaexp_3","mediaexp_4","mediaexp_5","mediaexp_6","mediaexp_7","posterstrustq1","socialmediatrustq1","journalisttrustq1","govtrustq1","workplacetrustq1","friendstrustq1","whotrustq1","soughtinfo","prep","govresponse_1","govresponse_2","govresponse_3","govresponse_4","govresponse_5","govresponse_6","govresponse_7","govresponse_8","govresponse_9","govrestrict_1","govrestrict_2","govrestrict_3","sciunderstand","knowledgecert_1","knowledgecert_2","vaccine_1","vaccine_2","num1","num2a","num2b","num3","numeracyq1","demage","demedu","demhealthcare","ethnicmin","politics"
"528","2020-03-23T14:00:47Z",1,3,"DE",3,5,4,4,4,3,2,4,4,2,3,3,3,4,8,1,2,4,1,2,3,5,2,2,4,4,4,4,3,2,5,7,4,6,4,6,4,5,7,2,1,4,3,2,1,4,1,2,5,4,4,2,2,5,1,5,6,2,1,1,1,1,1,1,NA,5,4,5,5,5,5,1,"1,4,5,6,7,8,9",6,5,6,5,6,5,6,6,5,2,2,2,3,4,4,1,1,2,33,NA,NA,1,35,2,2,2,5
"529","2020-03-23T14:01:04Z",1,4,"DE",2,4,2,4,2,2,3,3,3,2,2,4,2,3,9,1,1,1,1,2,1,6,2,1,3,1,4,5,3,1,5,7,3,5,2,7,5,4,6,1,1,4,1,2,2,4,3,2,4,3,2,2,2,3,3,1,6,1,1,1,1,1,1,2,4,5,4,7,7,5,NA,2,"1,2,4,7",7,7,7,7,7,7,4,4,4,2,2,2,6,4,4,1,1,60,7,NA,NA,1,52,2,2,2,4
"530","2020-03-23T14:01:48Z",2,3,"DE",7,5,5,5,5,1,1,5,5,5,5,5,5,5,8,1,1,1,1,2,1,6,1,1,6,6,7,5,1,2,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,2,"1,2,3,4,5,6,7,8,9,10,11",7,7,7,7,7,7,7,7,7,4,4,4,7,1,1,1,1,100,15,NA,NA,1,41,5,2,2,5
"531","2020-03-23T14:02:34Z",2,1,"DE",1,4,2,2,3,1,2,5,4,3,2,4,4,3,9,3,7,2,1,2,2,5,1,2,5,3,7,4,3,1,7,6,6,5,3,7,7,7,5,3,2,4,3,7,5,6,5,6,6,7,5,6,5,6,3,3,7,2,1,1,1,1,1,1,NA,5,4,6,3,6,7,1,"1,4,7,9,10",7,7,6,7,7,4,6,4,4,2,5,7,6,2,5,1,1,30,50,NA,NA,1,20,3,2,1,4
"532","2020-03-23T14:02:39Z",2,6,"DE",5,5,4,5,3,2,1,5,5,4,2,4,4,5,8,1,1,1,1,2,1,6,2,2,6,6,7,4,4,2,2,4,4,7,5,7,2,6,6,4,2,2,1,4,5,5,5,7,6,5,2,4,5,4,4,7,5,1,1,1,1,1,1,1,7,5,5,7,6,6,7,1,"1,2,4,5,6,7,8,9",5,5,7,6,7,4,6,6,7,3,2,1,7,2,2,1,1,20,25,NA,NA,1,67,2,2,2,6
"533","2020-03-23T14:02:40Z",2,3,"DE",2,5,3,3,3,2,4,4,5,4,4,4,5,3,8,4,3,5,1,2,3,4,4,4,3,4,4,4,3,2,5,6,4,3,7,3,4,4,6,3,2,2,6,1,1,1,1,3,3,1,6,2,2,3,1,2,3,1,1,1,1,2,1,1,7,2,5,7,NA,4,6,1,"1,2,4,5,6,10,11",6,6,7,4,5,6,7,6,7,2,2,2,6,2,5,2,1,25,NA,20,NA,1,40,5,2,2,3
"534","2020-03-23T14:02:44Z",2,6,"DE",1,5,3,3,3,3,3,4,3,5,3,4,4,4,8,4,4,2,1,2,1,5,1,1,5,5,5,4,3,3,3,6,4,4,4,5,3,6,6,4,1,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,2,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2020-03-23T14:02:51Z",1,4,"DE",1,5,2,4,2,2,2,5,5,4,3,4,4,3,8,1,1,1,1,2,1,6,1,1,6,6,6,5,3,2,6,7,4,6,7,7,7,7,7,4,3,2,6,1,2,1,1,2,4,2,5,1,1,1,1,1,4,2,1,1,1,1,1,1,NA,5,5,7,7,7,7,1,"1,2,4,5,6,7,11",7,7,7,7,7,5,7,6,6,1,2,2,6,4,4,1,1,30,10,NA,NA,1,53,2,2,2,3
"536","2020-03-23T14:06:47Z",1,4,"DE",3,4,3,3,3,2,2,4,3,2,3,3,4,3,8,4,6,6,1,2,3,3,3,3,3,3,4,5,2,2,7,7,3,7,7,7,7,7,7,5,1,7,5,1,2,5,5,5,2,4,5,2,2,2,5,5,2,2,1,1,2,1,1,2,NA,2,4,NA,4,4,NA,1,"1,4,5,6,7,8,9",3,3,3,3,3,3,3,3,3,1,1,1,4,4,4,1,1,5,15,NA,NA,1,46,2,2,2,4
"537","2020-03-23T14:07:27Z",2,5,"DE",3,5,4,4,4,3,4,5,5,3,4,3,5,3,8,1,1,1,1,2,1,6,1,1,6,6,5,5,1,1,7,7,5,2,1,6,7,7,7,7,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,NA,2,7,6,NA,7,7,1,"1,4,5,6,7,9,11",7,5,7,6,6,5,7,6,7,1,2,2,7,2,1,1,1,30,25,NA,NA,2,58,2,2,2,3
"538","2020-03-23T14:07:41Z",2,5,"DE",5,5,4,4,4,2,3,4,4,2,3,1,4,3,8,2,2,1,1,2,1,6,5,2,6,5,7,5,3,2,4,7,7,5,6,5,5,4,7,7,7,3,4,2,2,5,2,5,5,4,2,2,2,5,2,5,4,2,1,1,1,1,1,1,NA,4,4,6,6,7,6,1,"1,2,4,5,6,7,8,9,10",3,3,5,5,5,5,6,4,5,3,5,5,6,4,6,1,1,10,20,NA,NA,2,59,2,2,2,4
"539","2020-03-23T14:07:52Z",1,2,"DE",3,5,5,3,3,3,2,4,3,3,3,3,3,3,8,2,2,1,1,2,3,3,4,3,3,3,3,3,2,3,5,3,3,5,3,5,4,2,5,1,1,2,4,2,2,2,2,3,2,2,3,2,2,2,2,3,3,2,1,1,2,2,1,1,NA,5,3,NA,NA,7,5,1,"1,4,5,6,9",3,4,5,6,5,4,4,4,5,4,4,3,5,2,3,2,2,25,NA,30,25,2,29,1,2,2,4
"540","2020-03-23T14:08:21Z",2,2,"DE",4,5,5,4,3,2,2,5,5,4,3,5,4,4,8,1,1,1,1,2,1,6,1,1,6,4,6,5,3,1,5,7,5,5,3,3,4,2,4,2,1,2,1,1,1,1,1,2,3,2,4,2,1,3,1,1,4,2,1,1,1,1,1,1,NA,3,6,7,7,6,7,1,"1,4,5,6,9,10",7,7,7,5,7,6,7,7,7,4,8,8,7,5,2,1,1,10,10,NA,NA,1,32,2,2,2,4
"541","2020-03-23T14:08:26Z",1,2,"DE",5,5,4,4,4,3,3,4,4,4,3,4,5,4,8,4,3,2,1,2,3,5,3,3,3,4,3,4,3,1,3,6,5,4,6,5,4,4,6,5,3,3,5,1,4,3,1,2,5,2,4,1,4,2,1,2,5,2,1,1,1,2,1,1,NA,4,5,6,NA,5,6,1,"1,4,5,6,7,8,9,10,11",5,5,6,5,5,5,6,5,6,4,5,4,5,2,4,2,1,10,25,NA,NA,1,29,2,2,2,4
"542","2020-03-23T14:09:22Z",2,2,"DE",2,4,1,3,3,1,2,2,1,1,1,1,2,1,2,4,3,4,4,2,4,3,4,3,3,3,4,2,2,3,3,3,4,4,4,3,3,4,4,4,4,3,3,4,4,4,4,3,3,4,4,3,4,3,4,3,4,2,2,2,1,1,1,1,NA,NA,NA,4,4,4,4,1,"1",3,4,5,4,4,4,5,4,5,5,4,4,5,3,3,1,1,30,30,NA,NA,1,28,2,2,2,4
"543","2020-03-23T14:10:24Z",2,2,"DE",5,5,4,4,4,4,3,5,5,4,2,3,5,4,8,2,1,1,1,2,5,6,4,5,5,3,5,5,3,3,2,4,6,6,5,5,2,6,4,2,1,5,4,1,2,7,3,6,5,6,3,2,2,6,2,5,7,2,2,1,1,1,1,1,NA,NA,5,6,4,5,4,1,"1,4,6,7,10",7,5,7,7,5,6,7,7,5,5,5,4,7,2,5,1,1,25,NA,20,NA,1,33,5,2,2,5
"544","2020-03-23T14:13:23Z",2,1,"DE",2,3,3,3,3,3,3,3,3,3,3,2,3,3,8,4,4,4,4,2,4,4,5,5,6,3,4,3,3,4,4,5,4,4,6,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,3,4,4,4,4,4,4,1,"1,2,3,4,5,6,7,8,9,10,11",7,3,3,3,3,3,4,4,4,1,1,4,3,4,4,2,2,40,0,NA,NA,2,19,3,2,2,4
"545","2020-03-23T14:14:57Z",2,5,"DE",1,1,1,1,3,1,2,5,5,5,3,5,4,2,8,1,1,4,1,2,1,6,1,1,6,6,7,5,3,2,5,7,1,6,4,5,4,4,7,4,1,1,1,1,7,1,5,6,4,1,4,1,7,1,4,1,4,2,1,1,1,2,1,1,NA,4,4,7,NA,4,5,1,"1,4,5,6,8,10",7,7,7,3,5,5,1,1,7,1,1,1,5,5,6,1,1,25,NA,5,15,1,54,3,2,2,5
"546","2020-03-23T14:15:12Z",1,4,"DE",4,4,3,5,3,3,3,4,3,2,4,4,4,4,8,2,5,1,1,2,2,4,1,3,1,5,4,5,2,2,7,4,6,5,5,7,6,6,1,1,3,2,3,6,4,4,1,6,5,5,5,3,4,3,4,5,4,2,1,1,2,2,2,2,NA,5,2,NA,NA,NA,NA,1,"1,4,5,6,7",7,5,5,5,4,6,7,6,7,5,6,6,6,2,2,1,1,50,30,NA,NA,1,47,1,1,2,4
"547","2020-03-23T14:15:49Z",1,2,"DE",3,4,4,3,3,2,2,4,3,1,2,1,2,2,8,7,6,6,2,2,3,5,2,2,5,5,7,4,3,1,7,7,7,7,7,7,7,7,4,2,1,4,7,2,7,7,7,7,5,7,7,4,7,7,4,7,4,2,1,1,1,2,1,1,NA,4,4,6,NA,7,4,1,"1,4,5,6,7,8,9,10",1,1,3,4,3,2,4,6,3,2,3,7,4,4,NA,2,2,NA,NA,NA,NA,1,33,2,1,2,4
"548","2020-03-23T14:17:40Z",2,3,"DE",5,4,3,3,3,3,3,5,5,2,3,2,4,4,8,2,1,2,1,2,4,2,6,4,3,4,3,5,3,3,2,6,3,4,5,2,1,3,6,4,2,2,4,2,6,3,1,2,4,2,6,2,7,2,1,3,4,2,1,1,1,1,1,1,NA,3,4,5,6,5,6,1,"1,2,4,5,6,7,9,11",2,3,5,4,5,3,5,5,4,1,2,8,6,2,6,1,1,25,NA,23,5,1,41,4,2,2,5
"549","2020-03-23T14:18:41Z",1,5,"DE",3,5,4,4,3,3,3,4,4,3,3,4,3,4,8,1,1,6,1,2,1,1,3,1,2,1,7,5,3,1,7,7,3,3,3,5,6,5,7,5,1,2,1,2,1,3,1,1,4,2,1,1,1,2,1,1,5,2,1,1,1,1,1,1,NA,4,2,2,2,3,2,1,"1,2,4,5,6,7,8,11",7,7,7,7,7,7,7,NA,7,2,2,4,6,6,5,1,1,10,25,NA,NA,1,57,4,2,2,3
"550","2020-03-23T14:18:59Z",2,3,"DE",1,4,3,3,1,1,1,4,4,1,2,1,4,1,8,2,2,1,1,2,4,4,2,4,3,4,6,5,3,2,6,5,4,6,6,4,6,5,5,4,3,4,5,4,4,6,1,4,5,4,4,4,5,5,1,4,5,2,2,1,1,2,1,2,NA,NA,5,5,NA,5,NA,1,"4,5,6,7,8,10,11",6,5,6,6,5,6,6,5,6,3,4,4,6,2,2,2,1,25,NA,23,4,1,41,2,2,2,3
"551","2020-03-23T14:19:46Z",1,4,"DE",4,5,2,3,3,3,3,4,5,4,4,4,5,4,8,2,3,4,1,2,2,5,2,3,3,4,6,5,3,1,6,7,2,5,5,6,6,5,7,5,4,1,5,1,4,3,1,2,5,1,3,1,3,3,1,1,6,2,1,1,1,2,2,1,NA,3,5,7,NA,NA,7,1,"1,4,5,6,7,8,10",6,5,7,6,6,5,7,7,7,1,1,4,5,2,6,1,1,25,NA,20,NA,1,54,3,2,2,3
"552","2020-03-23T14:20:44Z",2,5,"DE",6,5,4,5,4,3,4,5,5,4,4,5,4,4,9,1,1,1,1,2,2,6,2,1,5,5,5,5,2,3,7,6,3,2,2,4,6,6,6,4,3,3,1,1,1,1,1,1,2,2,1,3,2,1,1,1,2,2,1,1,1,1,1,1,NA,5,6,7,7,7,7,1,"1,2,7,9",7,7,7,7,7,6,2,2,7,2,1,1,6,2,3,1,1,5,25,NA,NA,1,61,2,2,2,5
"553","2020-03-23T14:20:55Z",2,3,"DE",4,3,3,4,4,4,4,3,4,3,4,3,3,3,8,1,1,6,1,2,1,3,2,3,3,3,5,4,3,2,4,5,4,4,5,5,4,4,4,4,4,2,2,2,2,2,2,2,4,4,2,4,4,4,4,4,2,2,1,1,1,2,1,1,NA,4,5,6,NA,6,6,1,"1,3,8",6,6,6,5,5,5,5,5,6,4,4,4,6,5,5,1,1,20,3,NA,NA,2,39,1,2,2,3
"554","2020-03-23T14:24:20Z",1,4,"DE",5,5,3,3,3,3,3,4,4,3,2,4,4,3,9,1,1,2,1,2,1,6,1,1,5,6,7,5,3,2,6,6,3,3,2,5,5,4,6,4,2,3,4,3,4,5,4,4,4,3,4,3,4,4,3,3,4,1,2,1,1,2,1,1,7,NA,5,7,NA,4,7,1,"1,4,6,7,8,11",7,6,6,6,6,6,6,6,7,2,6,4,6,3,3,2,1,25,NA,20,NA,1,49,2,2,2,3
"555","2020-03-23T14:25:51Z",1,3,"DE",3,4,2,3,2,1,1,2,1,1,1,2,2,2,8,4,4,3,1,2,3,4,3,4,3,2,6,4,1,3,5,4,3,6,5,4,6,5,2,2,2,2,1,2,2,2,3,2,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,NA,4,4,3,3,3,3,2,"1,4,6",5,5,6,5,6,5,6,5,5,2,2,2,5,4,4,2,2,10,10,NA,NA,3,44,2,2,2,4
"556","2020-03-23T14:26:21Z",1,5,"DE",4,5,4,3,3,2,2,5,2,2,4,2,3,3,8,1,1,1,1,2,2,5,3,3,5,4,4,1,1,1,5,7,5,6,4,6,4,6,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,NA,5,7,6,NA,7,NA,1,"1,2,4,5,6,7,8,9,10",7,5,6,6,7,6,7,7,7,2,1,1,7,4,1,1,1,50,15,NA,NA,3,59,2,2,2,3
"557","2020-03-23T14:26:57Z",1,3,"DE",1,4,2,2,1,1,1,2,3,3,3,2,3,3,9,1,1,5,1,2,1,6,6,1,6,6,7,5,4,1,5,7,4,7,5,5,5,5,7,7,7,5,5,4,7,4,6,5,5,4,7,4,7,5,4,7,7,2,2,1,1,2,1,2,NA,NA,6,5,NA,5,NA,1,"1,2,4,5,7,8",5,5,5,5,5,5,4,5,4,1,1,1,5,5,5,1,1,30,8,NA,NA,1,36,1,2,1,4
"558","2020-03-23T14:28:46Z",2,2,"DE",2,4,3,4,3,2,3,4,4,2,2,3,4,3,8,3,4,3,1,2,2,5,2,2,4,3,3,5,2,3,4,5,3,3,3,4,4,3,6,4,2,3,4,3,3,4,3,3,3,3,5,3,3,3,3,3,4,2,1,1,1,1,1,1,NA,3,6,6,4,4,6,1,"1,4,5,6,7,8,9,11",6,4,5,6,6,4,4,4,2,2,3,4,7,6,5,1,1,80,16,NA,NA,1,32,3,2,2,3
"559","2020-03-23T14:30:00Z",2,5,"DE",1,5,2,3,2,2,2,5,4,4,2,5,4,3,8,1,1,1,1,2,2,6,2,3,6,6,5,5,2,2,1,7,1,5,1,6,1,7,2,1,1,2,1,1,1,2,1,1,2,3,1,1,2,3,1,1,3,2,1,1,1,1,1,2,NA,5,3,7,4,2,NA,1,"1,4,5,6,7",7,7,7,1,1,7,7,7,6,1,1,2,3,2,6,1,1,10,30,NA,NA,1,60,4,2,2,5
"560","2020-03-23T14:30:57Z",2,5,"DE",1,3,3,3,3,1,3,3,3,1,1,1,3,1,8,4,3,1,1,2,6,3,4,5,2,5,6,5,1,3,4,5,7,7,6,6,4,7,4,2,1,4,6,4,5,5,5,3,4,5,5,4,5,4,5,4,4,2,1,1,1,2,1,2,NA,4,2,1,NA,4,NA,1,"1,4,5,7,8",5,1,5,6,2,5,5,5,3,6,6,6,5,3,3,2,1,10,30,NA,NA,1,64,2,2,2,4
"561","2020-03-23T14:31:03Z",1,4,"DE",1,4,3,5,3,1,1,5,4,3,3,4,4,5,8,2,4,4,2,2,6,6,1,1,4,1,7,5,5,1,6,7,4,7,7,6,6,7,7,4,1,5,7,6,6,7,6,4,7,7,7,6,7,7,7,2,7,1,1,1,1,2,1,2,6,5,3,1,NA,3,NA,2,"1,4,6,7,11",7,6,6,5,6,5,4,6,5,5,3,3,6,6,6,1,1,50,50,NA,NA,1,46,2,2,2,2
"562","2020-03-23T14:31:10Z",2,2,"DE",4,2,3,3,2,4,4,3,3,4,2,3,2,2,8,3,6,3,3,2,2,5,5,2,4,5,5,4,3,2,5,6,4,4,3,6,6,3,5,4,4,5,4,6,5,7,5,4,5,3,5,4,4,5,4,4,6,2,1,1,1,1,1,2,NA,5,2,5,5,4,NA,1,"1,2,4,5,6,8",5,3,6,6,6,3,5,5,5,2,3,4,6,3,3,1,1,25,NA,23,80,1,31,4,2,2,4
"563","2020-03-23T14:32:56Z",2,1,"DE",3,4,3,4,4,3,3,5,5,3,3,4,4,4,8,1,7,4,1,2,1,6,1,1,6,6,5,5,5,1,5,7,3,6,3,6,3,6,7,2,1,2,3,1,7,7,1,4,7,2,5,2,7,7,2,4,7,2,1,1,1,1,1,1,NA,4,4,7,6,2,7,1,"1,2,4,5,6,7,8,9,11",7,7,7,7,7,7,7,7,7,3,3,4,3,6,3,1,1,25,NA,20,NA,1,20,3,2,2,2
"564","2020-03-23T14:33:26Z",1,4,"DE",2,5,3,4,3,2,3,4,5,4,3,4,5,4,8,1,5,5,1,2,2,5,3,2,5,4,6,5,3,2,4,7,4,6,3,6,3,5,6,4,1,5,5,1,4,3,2,4,5,3,4,1,2,4,2,4,6,2,2,1,1,1,1,1,NA,NA,6,6,7,5,7,1,"1,4,6,8,11",6,5,6,7,6,5,6,6,6,2,4,4,6,2,2,1,1,40,20,NA,NA,1,53,5,2,2,5
"565","2020-03-23T14:33:47Z",1,4,"DE",1,5,4,5,2,1,2,5,3,4,3,4,3,3,8,1,1,1,1,2,3,4,1,2,6,5,6,5,3,5,4,6,7,7,1,7,4,4,5,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4,2,1,1,1,1,1,2,NA,7,7,7,7,7,NA,1,"1,4,5,8,10",7,5,4,4,4,4,4,4,5,1,1,1,5,3,3,1,1,50,50,NA,NA,2,47,2,2,2,3
"566","2020-03-23T14:34:00Z",1,3,"DE",5,5,2,4,3,1,4,5,5,5,1,5,5,5,8,1,1,1,1,2,1,5,1,1,6,6,6,4,3,1,5,6,5,5,5,1,2,5,5,3,1,1,5,1,1,1,1,1,5,1,7,1,1,2,1,1,6,2,1,1,1,1,1,1,NA,5,6,7,6,4,6,2,"1,2,4,5,8,9",6,7,6,3,5,5,7,6,7,2,5,5,5,5,5,1,1,25,NA,25,15,1,36,2,2,2,5
"567","2020-03-23T14:34:24Z",1,1,"DE",5,5,4,4,4,3,4,5,5,4,3,4,5,4,3,1,2,2,1,2,2,5,3,3,4,4,5,4,4,2,5,5,4,2,2,2,5,3,4,2,1,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,6,2,1,1,1,1,1,2,NA,6,6,6,6,6,NA,1,"1,6",6,5,6,6,6,5,5,6,5,3,4,4,5,3,6,1,1,25,NA,24,40,1,19,3,2,2,3
"568","2020-03-23T14:35:17Z",1,4,"DE",3,5,3,3,3,2,3,3,4,2,2,2,4,3,9,1,1,2,1,2,2,4,3,2,4,3,6,4,4,1,7,7,5,2,5,4,7,5,5,2,1,2,2,2,2,4,2,1,5,2,2,2,2,2,2,2,6,2,2,1,1,2,1,2,NA,NA,4,5,NA,6,NA,1,"1,2,4,5,6,7,11",6,5,5,5,5,5,5,5,6,3,4,5,5,3,3,2,1,2,10,NA,NA,2,50,3,2,2,3
"569","2020-03-23T14:35:28Z",2,5,"DE",4,4,3,3,3,2,2,4,3,3,2,3,4,3,8,1,4,2,1,2,3,5,4,3,3,3,4,5,3,2,5,6,4,6,6,5,4,6,6,4,2,2,4,1,1,4,2,1,5,2,5,2,2,3,2,2,5,2,1,1,1,2,1,1,NA,5,5,5,NA,3,4,1,"1,4,5,6,7,10",6,6,6,4,6,5,5,5,6,4,4,6,5,5,6,1,1,3,30,NA,NA,1,62,5,2,2,4
"570","2020-03-23T14:37:37Z",1,5,"DE",2,4,2,3,2,1,2,4,4,3,3,2,4,3,9,2,2,5,2,2,2,5,2,2,3,5,7,5,3,1,4,7,4,6,2,4,3,6,5,3,2,4,2,5,5,2,2,2,5,2,2,2,6,2,2,2,6,2,1,1,1,2,2,1,NA,4,6,6,NA,NA,7,1,"1,4,5,6,7,8,9,10,11",7,5,5,6,6,4,6,7,4,2,4,4,6,2,3,1,1,20,18,NA,NA,1,59,3,2,1,2
"571","2020-03-23T14:37:55Z",1,4,"DE",3,5,4,4,2,1,2,4,5,3,4,3,5,3,3,4,6,6,2,2,3,5,3,3,4,3,6,4,3,5,5,6,4,5,5,5,4,3,7,6,2,2,4,1,5,2,1,3,5,2,5,2,3,3,2,2,6,2,1,2,2,2,2,2,NA,4,NA,NA,NA,NA,NA,1,"1,4,5,6,7,8,9",6,5,7,4,6,6,5,5,5,1,4,4,7,2,2,1,1,20,3,NA,NA,1,46,2,2,2,4
"572","2020-03-23T14:37:58Z",1,4,"DE",5,5,5,4,5,4,4,4,4,2,3,3,4,3,3,2,3,1,1,2,1,6,3,1,3,4,5,5,3,1,7,6,5,1,7,6,7,6,7,4,3,4,5,5,6,5,4,4,4,4,6,5,6,6,4,2,4,2,1,1,1,1,1,1,NA,3,5,7,7,7,7,1,"1,4,5,6,7",7,6,7,7,7,7,7,7,7,3,4,4,6,2,3,1,1,50,25,NA,NA,1,47,3,2,2,2
"573","2020-03-23T14:38:48Z",1,5,"DE",3,NA,4,NA,NA,1,NA,5,NA,4,2,3,4,NA,8,1,2,7,1,2,1,6,1,1,6,1,6,5,2,2,4,7,1,7,1,4,5,1,7,7,7,2,4,2,2,4,1,6,2,4,5,4,4,4,5,6,7,2,1,1,1,1,1,1,NA,1,2,2,4,4,7,2,"1,2,4,5,6,7,8,9,11",1,1,5,6,7,3,5,2,2,1,1,1,2,2,2,1,1,10,10,NA,NA,1,58,2,2,2,3
"574","2020-03-23T14:40:44Z",1,3,"DE",2,5,3,3,2,1,2,3,3,3,2,2,3,2,8,3,7,7,1,2,2,5,1,1,5,5,6,5,4,1,6,7,3,4,3,6,6,4,6,5,2,5,5,3,5,5,5,3,6,4,6,5,4,5,4,4,6,1,2,1,1,1,1,1,4,NA,4,5,5,4,4,1,"1,2,4,5,6,7,8,9",6,2,2,1,2,2,3,2,3,2,2,2,3,5,5,1,1,75,25,NA,NA,1,43,3,2,2,5
"575","2020-03-23T14:43:12Z",1,5,"DE",3,4,2,3,3,3,2,3,4,2,4,3,4,3,9,1,6,5,1,2,2,4,2,2,4,5,6,5,3,2,7,6,4,4,1,5,7,6,6,2,1,4,4,4,4,6,4,4,5,4,4,4,4,4,4,4,5,2,1,1,1,2,2,2,NA,4,6,6,NA,NA,NA,1,"1,2,3,4,5",7,6,6,6,5,6,5,6,7,4,4,4,6,3,5,2,2,40,37,NA,NA,1,55,5,2,1,1
"576","2020-03-23T14:43:55Z",1,5,"DE",5,4,3,3,3,3,3,3,3,2,3,2,4,3,3,1,1,1,1,2,3,4,2,4,3,4,5,5,3,1,7,4,6,2,3,2,5,1,6,1,1,1,2,1,1,2,1,1,4,1,2,1,1,2,2,1,4,2,1,1,1,1,1,1,NA,4,6,6,6,4,6,2,"1,2,4,5,8,9,11",7,6,6,5,5,6,5,6,6,3,3,8,5,3,5,1,1,4,25,NA,NA,1,57,2,2,2,2
"577","2020-03-23T14:44:33Z",1,5,"DE",6,5,4,4,3,3,2,5,4,3,3,3,3,3,8,1,1,2,1,2,4,6,1,2,3,3,4,5,3,2,3,4,6,6,2,6,3,6,5,3,1,2,5,1,1,1,2,4,3,4,5,1,1,4,4,3,2,2,2,1,1,2,1,1,NA,NA,5,6,NA,6,4,1,"1,4,5,8",6,5,6,5,5,5,4,3,6,2,4,5,6,2,5,1,1,2,10,NA,NA,1,64,2,2,2,2
"578","2020-03-23T14:44:42Z",2,5,"DE",4,5,3,4,4,3,4,4,5,3,3,4,5,4,8,5,2,1,1,2,2,5,4,2,1,6,6,5,3,1,7,6,3,2,2,2,7,4,5,2,1,2,5,1,4,4,1,1,4,3,1,1,4,3,2,1,4,1,2,1,1,1,1,1,7,NA,6,6,7,4,6,1,"1,2,4,5,6,9,10",7,7,7,5,6,5,7,7,7,3,3,3,6,2,3,1,1,25,NA,23,50,1,56,5,2,2,3
"579","2020-03-23T14:46:05Z",2,5,"DE",4,5,4,5,3,3,2,5,4,4,3,4,4,4,8,1,1,1,1,2,1,6,1,2,4,4,4,4,2,2,1,4,3,4,2,2,3,4,4,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,NA,NA,6,7,7,5,7,2,"1,5,7",7,7,7,6,7,5,1,1,7,3,1,8,7,2,3,1,1,30,30,NA,NA,1,56,1,2,2,4
"580","2020-03-23T14:46:21Z",2,5,"DE",3,4,3,4,2,2,1,4,5,3,2,3,5,3,2,1,1,1,1,2,2,5,5,1,5,4,5,4,3,3,5,7,6,7,5,7,5,7,7,3,1,2,2,2,3,2,2,2,5,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,NA,NA,5,7,7,5,NA,2,"1,4,5,6,7,10",7,7,7,5,7,7,6,6,7,2,2,2,7,3,5,1,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2020-03-23T14:46:34Z",2,5,"DE",5,4,4,4,3,2,3,4,3,3,3,4,4,3,8,2,1,1,1,2,2,6,1,2,2,3,6,5,2,1,3,6,3,3,5,4,2,4,5,4,1,3,4,3,3,3,3,3,4,2,2,2,2,3,2,2,5,2,1,1,1,1,1,1,NA,4,5,5,4,3,5,1,"1,2,4,5,6",5,5,6,6,3,3,5,5,4,5,6,6,5,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2020-03-23T14:46:46Z",2,1,"DE",3,3,3,3,3,3,3,3,4,3,3,3,3,3,8,1,3,1,1,2,3,6,3,1,6,6,5,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,1,1,2,1,1,NA,3,5,5,NA,4,6,1,"1,4,5,6,7",4,4,4,4,4,4,4,4,4,2,2,2,5,3,3,1,1,25,NA,15,30,1,18,3,2,2,4
